CSV-Export;Version: 1.01;Separator: Semicolon

;SENS0500;SENS0500;SENS0500;SENS0500;SENS0500;SENS0500;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50
06:15;0;2,933;30156,064;-273,17;14,861;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06:30;0;7,87;30156,317;-273,17;14,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06:45;0;17,089;30156,565;-273,17;14,968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:00;0;28,758;30156,814;-273,17;15,361;0;2020,366;50,003;0;14161,516;13064,924;0;0;1646;0;3000;2000313667;3;238,119;138,262;455;0;1913,562;50,005;0;14102,731;13129,292;0;0;1648;0;3000;2000313669;3;238,98;140,333;455;0;;;;;;;;;;;;;;;;
07:15;0;42,129;30157,066;-273,17;15,94;0;2020,366;49,981;0;14161,768;13064,924;0;0;1646;0;3000;2000313667;3;238;143,386;455;0;1913,562;49,98;0;14102,979;13129,292;0;0;1648;0;3000;2000313669;3;238,52;145,41;455;0;1418,445;49,424;0;14146,075;13246,305;0;0;1433;0;3000;2000324311;3;235,7;137,422;449,944;0
07:30;0;54,537;30157,317;-273,17;16,784;0;2020,366;49,982;0;14162,019;13064,944;4,889;12,472;1647;1,12;3000;2000313667;7;236,815;145,231;427,602;0,083;1913,563;49,983;0;14103,231;13129,4;30,574;78,444;1649;7,102;3000;2000313669;7;237,38;136,389;307,324;0,363;1418,445;49,982;0;14146,324;13246,305;0;0;1433;0;3000;2000324311;3;237;142,215;455;0
07:45;0;66,077;30157,562;-273,17;17,829;0;2020,37;49,973;0;14162,268;13065,192;76,867;197,524;1647;17,81;3000;2000313667;7;236,257;119;120;0,741;1913,568;49,974;0;14103,482;13129,651;85,858;215,415;1649;20,047;3000;2000313669;7;237,189;121;122;0,755;1418,445;49,97;0;14146,575;13246,305;0;0;1433;0;3000;2000324311;3;237,132;144,462;455;0
08:00;0;75,639;30157,812;-273,17;20,339;0;2020,383;49,979;0;14162,518;13065,442;213,13;478,639;1647;50,204;3000;2000313667;7;237,454;121;121,537;0,738;1913,585;49,98;0;14103,732;13129,901;283;621,565;1649;67,056;3000;2000313669;7;238,222;121,87;122,398;0,754;1418,445;49,977;0;14146,825;13246,305;0;0;1433;0;3000;2000324311;3;238,204;145,583;455;0
08:15;0;238,62;30158,062;-273,17;25,943;0;2020,413;49,98;0;14162,769;13065,693;503,065;1019,611;1647;118,926;3000;2000313667;7;236,972;127,648;128,046;0,738;1913,62;49,98;0;14103,981;13130,15;591,738;1188,822;1649;140,234;3000;2000313669;7;237,533;128,14;128,495;0,749;1418,445;49,977;0;14147,076;13246,305;0;0;1433;0;3000;2000324311;3;237,611;147,102;455;0
08:30;0;325,685;30158,313;-273,17;28,079;0;2020,45;49,972;0;14163,019;13065,944;628,278;1238,074;1647;148,167;3000;2000313667;7;236,333;129,898;130,231;0,733;1913,662;49,973;0;14104,231;13130,401;713,435;1371,306;1649;168,741;3000;2000313669;7;236,935;133,074;133,444;0,738;1418,445;49,969;0;14147,324;13246,305;0;0;1433;0;3000;2000324311;3;236,944;148;455;0
08:45;0;393,028;30158,562;-273,17;30,656;0;2020,493;49,978;0;14163,269;13066,194;732,748;1448,897;1647;173,262;3000;2000313667;7;236,888;129,196;129,636;0,725;1913,71;49,979;0;14104,481;13130,65;814,551;1567,168;1649;193,645;3000;2000313669;7;238,065;133,252;133,607;0,74;1418,445;49,976;0;14147,576;13246,336;10,972;27,157;1434;2,546;3000;2000324311;7;237,324;145;412,009;0,121
09:00;0;439,972;30158,812;-273,17;32,026;0;2020,541;49,98;0;14163,519;13066,443;803,523;1585,785;1647;190,925;3000;2000313667;7;238,084;129,794;130,112;0,725;1913,763;49,982;0;14104,733;13130,902;874,87;1694,806;1649;208,648;3000;2000313669;7;238,954;132,565;132,935;0,761;1418,452;49,981;0;14147,826;13246,586;108,28;266,009;1434;25,561;3000;2000324311;7;238,766;121;121;0,719
09:15;0;501,676;30159,063;-273,17;33,947;0;2020,593;49,999;0;14163,77;13066,695;882,648;1737,889;1647;210,028;3000;2000313667;7;238,472;130,093;130,417;0,727;1913,82;49,999;0;14104,982;13131,152;952,355;1857,869;1649;227,589;3000;2000313669;7;239,449;131,907;132,271;0,753;1418,469;49,999;0;14148,076;13246,835;293,972;633,393;1434;69,729;3000;2000324311;7;239,112;124,421;124,738;0,716
09:30;0;555,953;30159,312;-273,17;38,226;0;2020,65;49,986;0;14164,02;13066,945;955,701;1893,72;1647;226,355;3000;2000313667;7;237,178;128,561;128,916;0,728;1913,88;49,986;0;14105,232;13131,401;1015,963;1997,327;1649;241,262;3000;2000313669;7;237,794;129,888;130,224;0,755;1418,506;49,986;0;14148,328;13247,087;611,694;1266,046;1434;145,204;3000;2000324311;7;237,972;124,556;124,972;0,708
09:45;0;581,346;30159,561;-273,17;35,013;0;2020,709;49,997;0;14164,271;13067,196;989,731;2022,972;1647;233,537;3000;2000313667;7;236,287;124,046;124,361;0,733;1913,943;49,998;0;14105,483;13131,652;1053,324;2048,407;1649;249,296;3000;2000313669;7;237;130,852;131,204;0,766;1418,547;49,998;0;14148,576;13247,336;698,131;1420,355;1434;165,168;3000;2000324311;7;237,047;125,692;126,028;0,708
10:00;0;437,602;30159,812;-273,17;34,88;0;2020,752;49,988;0;14164,521;13067,445;718,28;1444,523;1647;169,813;3000;2000313667;7;236,729;127,327;127,682;0,736;1913,987;49,989;0;14105,733;13131,902;742,607;1447,935;1649;175,748;3000;2000313669;7;237,103;132,262;132,561;0,755;1418,58;49,988;0;14148,826;13247,586;549,888;1119,907;1434;130,336;3000;2000324311;7;237,579;127,393;127,692;0,715
10:15;0;240,132;30160,061;-273,17;27,538;0;2020,773;49,986;0;14164,77;13067,694;367,821;771,689;1647;87,311;3000;2000313667;7;238,255;124,821;125,217;0,735;1914,009;49,988;0;14105,984;13132,153;376,028;757,224;1649;89,71;3000;2000313669;7;239,196;131,57;131,935;0,763;1418,599;49,987;0;14149,077;13247,837;316,636;675,748;1434;75,514;3000;2000324311;7;239,439;124,963;125,355;0,708
10:30;0;427,139;30160,312;-273,17;31,021;0;2020,816;49,99;0;14165,021;13067,946;698,759;1393,907;1647;166,667;3000;2000313667;7;238,963;129,194;129,546;0,731;1914,052;49,991;0;14106,233;13132,403;709,495;1376,692;1649;169,794;3000;2000313669;7;239,71;133,402;133,776;0,761;1418,635;49,99;0;14149,326;13248,086;593,972;1176,112;1434;142,224;3000;2000324311;7;239,991;131,439;131,832;0,705
10:45;0;551,009;30160,56;-273,17;32,979;0;2020,868;49,995;0;14165,272;13068,196;884,495;1683,43;1647;211,056;3000;2000313667;7;238,972;134,907;135,28;0,724;1914,107;49,996;0;14106,484;13132,653;916,841;1814,916;1649;219,252;3000;2000313669;7;239,421;130,486;130,879;0,756;1418,679;49,996;0;14149,577;13248,337;748,682;1545,28;1434;179,252;3000;2000324311;7;239,86;125,252;125,664;0,699
11:00;0;450,626;30160,811;-273,17;33,79;0;2020,91;49,991;0;14165,52;13068,445;699,651;1380,915;1647;166,075;3000;2000313667;7;237,66;130,274;130,67;0,724;1914,149;49,992;0;14106,732;13132,902;711,585;1422,925;1649;169,491;3000;2000313669;7;238,453;128,925;129,274;0,762;1418,717;49,991;0;14149,828;13248,587;626,766;1229,888;1434;149,206;3000;2000324311;7;238,505;131,935;132,308;0,697
11:15;0;498,495;30161,061;-273,17;35,92;0;2020,957;49,99;0;14165,771;13068,695;804,364;1624,439;1647;189,589;3000;2000313667;7;236,196;125,963;126,29;0,731;1914,197;49,99;0;14106,983;13133,152;805,794;1635,57;1649;190,645;3000;2000313669;7;236,981;125,879;126,196;0,754;1418,759;49,99;0;14150,078;13248,837;702,084;1353,336;1434;166,336;3000;2000324311;7;237,411;133,121;133,505;0,702
11:30;0;356,542;30161,31;-273,17;33,774;0;2020,99;49,986;0;14166,022;13068,947;558,843;1092,648;1647;131,083;3000;2000313667;7;235,13;130,926;131,259;0,737;1914,23;49,987;0;14107,234;13133,404;559,222;1124,102;1649;132,111;3000;2000313669;7;236,75;128,528;128,926;0,767;1418,788;49,986;0;14150,327;13249,087;492,598;990,57;1434;116,411;3000;2000324311;7;237;129,271;129,626;0,711
11:45;0;494,832;30161,56;-273,17;34,003;0;2021,036;49,997;0;14166,271;13069,195;778,868;1514,387;1647;185,123;3000;2000313667;7;237,774;132,075;132,462;0,722;1914,275;49,998;0;14107,483;13133,652;762,67;1469,368;1649;182,142;3000;2000313669;7;238,915;134,217;134,594;0,75;1418,83;49,997;0;14150,578;13249,338;697,084;1433,682;1434;166,738;3000;2000324311;7;239,28;126,271;126,682;0,697
12:00;0;514,963;30161,81;-273,17;35,936;0;2021,084;49,977;0;14166,521;13069,445;813,626;1634,981;1647;192,813;3000;2000313667;7;237,402;127,439;127,822;0,733;1914,323;49,977;0;14107,735;13133,904;790,556;1494,472;1649;187,898;3000;2000313669;7;238,111;135,926;136,324;0,755;1418,875;49,977;0;14150,828;13249,588;761,486;1512,869;1434;181,327;3000;2000324311;7;238,533;129,972;130,355;0,698
12:15;0;469,514;30162,061;-273,17;35,385;0;2021,128;49,985;0;14166,772;13069,697;742,944;1531,037;1647;175,346;3000;2000313667;7;236,673;124,178;124,579;0,733;1914,367;49,986;0;14107,984;13134,153;746,019;1461,604;1649;176,613;3000;2000313669;7;237,396;130,84;131,217;0,755;1418,916;49,986;0;14151,077;13249,837;694,811;1398,472;1434;164,755;3000;2000324311;7;237,783;127,708;128,066;0,704
12:30;0;453,664;30162,31;-273,17;36,093;0;2021,17;49,988;0;14167,022;13069,946;707,757;1463,701;1647;167,794;3000;2000313667;7;237,224;124,327;124,645;0,731;1914,408;49,99;0;14108,234;13134,403;691,159;1420,561;1649;164,131;3000;2000313669;7;237,72;124,738;125,121;0,761;1418,955;49,989;0;14151,327;13250,087;654,14;1286,897;1434;155,654;3000;2000324311;7;238,224;130,439;130,72;0,695
12:45;0;303,906;30162,558;-273,17;33,782;0;2021,199;49,981;0;14167,272;13070,197;475,701;973,72;1647;112,523;3000;2000313667;7;237,215;127,215;127,617;0,737;1914,436;49,982;0;14108,484;13134,653;468,738;943,336;1649;111,252;3000;2000313669;7;237,991;129,804;130,159;0,765;1418,982;49,981;0;14151,577;13250,337;450,458;914,561;1434;107,028;3000;2000324311;7;238,252;128,636;128,981;0,704
13:00;0;372,065;30162,81;-273,17;32,547;0;2021,234;49,994;0;14167,521;13070,446;605,168;1221,318;1647;142,879;3000;2000313667;7;236,617;127,234;127,589;0,728;1914,471;49,994;0;14108,733;13134,903;594,299;1161,991;1649;140,682;3000;2000313669;7;237,224;131,794;132,112;0,762;1419,018;49,993;0;14151,829;13250,589;594,37;1175,769;1434;140,87;3000;2000324311;7;237,481;130,204;130,556;0,702
13:15;0;415,028;30163,06;-273,17;34,58;0;2021,274;49,987;0;14167,772;13070,697;660;1295,308;1647;156,505;3000;2000313667;7;237,589;130,972;131,393;0,73;1914,51;49,988;0;14108,984;13135,153;652,561;1288,421;1649;154,841;3000;2000313669;7;237,72;130,374;130,757;0,758;1419,056;49,987;0;14152,077;13250,837;647,557;1291,962;1434;153,962;3000;2000324311;7;238,302;129,292;129,67;0,695
13:30;0;478,551;30163,31;-273,17;34,755;0;2021,319;49,995;0;14168,021;13070,946;774,486;1568,449;1647;182,215;3000;2000313667;7;235,617;125,776;126,112;0,734;1914,554;49,996;0;14109,233;13135,402;751,991;1456,71;1649;177,206;3000;2000313669;7;236,028;131,972;132,336;0,764;1419,102;49,996;0;14152,326;13251,086;780,991;1530,598;1434;184,486;3000;2000324311;7;236,495;130,093;130,467;0,706
13:45;0;700,755;30163,558;-273,17;40,616;0;2021,385;49,998;0;14168,273;13071,198;1122,897;2273,617;1647;264,514;3000;2000313667;7;235,841;125,29;125,617;0,727;1914,618;49,999;0;14109,485;13135,654;1072,682;2191,533;1649;253,103;3000;2000313669;7;236,112;124,542;124,935;0,765;1419,171;49,998;0;14152,578;13251,338;1158,701;2300,346;1434;274,196;3000;2000324311;7;236,841;128,421;128,748;0,695
14:00;0;204,778;30163,808;-273,17;35,525;0;2021,404;50,009;0;14168,521;13071,446;303,421;653,056;1647;71,15;3000;2000313667;7;235,617;123,766;124,028;0,733;1914,636;50,01;0;14109,736;13135,905;296,981;648,407;1649;69,889;3000;2000313669;7;236,389;122,25;122,583;0,767;1419,189;50,009;0;14152,829;13251,588;302,176;643,213;1434;71,167;3000;2000324311;7;236,667;124,611;124,954;0,702
14:15;0;168,88;30164,059;-273,17;30,474;0;2021,419;49,984;0;14168,773;13071,697;259,074;554,472;1647;61,037;3000;2000313667;7;236,88;126,12;126,444;0,734;1914,651;49,985;0;14109,984;13136,154;260,458;573,449;1649;61,449;3000;2000313669;7;237,065;122,617;123;0,769;1419,204;49,984;0;14153,08;13251,84;245,769;534,139;1434;58,194;3000;2000324311;7;237,963;125,296;125,63;0,697
14:30;0;159,611;30164,31;-273,17;31,166;0;2021,434;49,999;0;14169,024;13071,948;246;522,87;1647;57,944;3000;2000313667;7;236,787;127,639;128;0,736;1914,666;49,999;0;14110,236;13136,405;249,296;533,62;1649;58,704;3000;2000313669;7;237;126,602;126,972;0,77;1419,218;49,999;0;14153,331;13252,091;239,556;517,065;1434;56,546;3000;2000324311;7;237,472;126,296;126,676;0,706
14:45;0;169,71;30164,558;-273,17;31,14;0;2021,449;49,995;0;14169,273;13072,197;259,776;569,561;1647;61,168;3000;2000313667;7;236,794;122,981;123,393;0,746;1914,682;49,996;0;14110,487;13136,656;261,222;552,444;1649;61,593;3000;2000313669;7;236,981;127,741;128,111;0,763;1419,234;49,996;0;14153,58;13252,34;254,523;551,664;1434;59,981;3000;2000324311;7;237,224;124,729;125,159;0,703
15:00;0;168,308;30164,808;-273,17;31,088;0;2021,464;49,997;0;14169,523;13072,447;255,327;550,776;1647;60,121;3000;2000313667;7;236,701;125,458;125,813;0,737;1914,697;49,998;0;14110,737;13136,906;254,841;547,738;1649;60,047;3000;2000313669;7;236,981;125,925;126,299;0,763;1419,249;49,997;0;14153,83;13252,59;250,72;528,477;1434;59,206;3000;2000324311;7;237,542;128,364;128,757;0,705
15:15;0;124,407;30165,059;-273,17;29,889;0;2021,475;49,999;0;14169,774;13072,699;183,944;416,241;1647;43,241;3000;2000313667;7;236,648;123,093;123,398;0,742;1914,708;50;0;14110,986;13137,155;184,748;399,411;1649;43,486;3000;2000313669;7;236,981;129,159;129,523;0,764;1419,259;49,999;0;14154,081;13252,841;178,019;390,963;1434;41,898;3000;2000324311;7;237,546;127,583;127,935;0,702
15:30;0;110,63;30165,291;-273,17;29,255;0;2021,484;50,005;0;14170,007;13072,932;161,22;366,45;1647;37,96;3000;2000313667;7;237,25;124,57;124,86;0,737;1914,717;50,005;0;14111,221;13137,39;162,644;367,663;1649;38,327;3000;2000313669;7;237,208;125,198;125,535;0,76;1419,268;50,004;0;14154,314;13253,074;152,95;349,19;1434;36,06;3000;2000324311;7;237,94;125;125,34;0,71
15:45;0;169,935;30165,542;-273,17;29,917;0;2021,499;49,993;0;14170,258;13073,182;259,701;565,196;1647;61,28;3000;2000313667;7;237,308;123,785;124,093;0,73;1914,731;49,993;0;14111,469;13137,639;248,5;547,858;1649;58,774;3000;2000313669;7;237,906;122,849;123,17;0,767;1419,284;49,992;0;14154,565;13253,325;270,533;578,925;1434;64,019;3000;2000324311;7;238;126,056;126,477;0,699
16:00;0;290,065;30165,792;-273,17;33,169;0;2021,528;50,013;0;14170,509;13073,433;472,491;947,769;1647;111,944;3000;2000313667;7;237,731;129,667;130,028;0,732;1914,757;50,013;0;14111,72;13137,89;435,287;861,75;1649;102,935;3000;2000313669;7;237,13;131,88;132,25;0,76;1419,317;50,013;0;14154,816;13253,576;546,704;1119,472;1434;129,806;3000;2000324311;7;238,074;126,454;126,833;0,701
16:15;0;193,738;30166,042;-273,17;32,104;0;2021,546;50,004;0;14170,758;13073,683;299,832;632,374;1647;70,907;3000;2000313667;7;237,794;126,916;127,336;0,737;1914,774;50,005;0;14111,97;13138,139;283,075;590,411;1649;66,71;3000;2000313669;7;236,804;128,458;128,85;0,761;1419,337;50,004;0;14155,066;13253,825;333,252;711,383;1434;78,981;3000;2000324311;7;238;124,533;124,869;0,704
16:30;0;203,713;30166,292;-273,17;31,925;0;2021,565;50;0;14171,009;13073,934;323,87;699,88;1647;76,787;3000;2000313667;7;237,926;123,463;123,815;0,734;1914,792;50;0;14112,221;13138,39;301,639;625,75;1649;71,157;3000;2000313669;7;236,991;128,694;129,028;0,758;1419,359;50;0;14155,316;13254,076;378,556;795,528;1434;89,806;3000;2000324311;7;238,046;125,509;125,907;0,701
16:45;0;195,626;30166,541;-273,17;31,866;0;2021,584;49,982;0;14171,26;13074,185;312,352;661,111;1647;73,972;3000;2000313667;7;237,87;126,037;126,417;0,732;1914,809;49,983;0;14112,472;13138,642;288,315;604,87;1649;68,019;3000;2000313669;7;237,074;127,694;128,019;0,769;1419,381;49,982;0;14155,566;13254,325;363,822;766,047;1434;86,336;3000;2000324311;7;238,093;125,589;126;0,694
17:00;0;166,546;30166,792;-273,17;32,059;0;2021,6;49,991;0;14171,509;13074,434;266,925;569,944;1647;63,14;3000;2000313667;7;237,85;125,682;125,981;0,733;1914,823;49,991;0;14112,721;13138,891;229,28;486,15;1649;53,991;3000;2000313669;7;237;128,252;128,645;0,762;1419,403;49,991;0;14155,817;13254,577;364,926;759,296;1434;86,574;3000;2000324311;7;237,991;127,278;127,704;0,698
17:15;0;121,168;30167,042;-273,17;30,712;0;2021,61;49,984;0;14171,76;13074,684;176,701;401,168;1647;41,561;3000;2000313667;7;237,084;123,243;123,551;0,742;1914,832;49,984;0;14112,971;13139,141;155,393;351,271;1649;36,542;3000;2000313669;7;236,981;125,682;126,009;0,771;1419,417;49,984;0;14156,067;13254,827;226,776;482,159;1434;53,617;3000;2000324311;7;237,972;128,925;129,308;0,7
17:30;0;125,269;30167,292;-273,17;30,663;0;2021,621;49,986;0;14172,01;13074,935;186,259;410;1647;43,704;3000;2000313667;7;236,157;126,222;126,565;0,735;1914,842;49,987;0;14113,222;13139,391;167,852;374,963;1649;39,444;3000;2000313669;7;236,778;126,139;126,574;0,766;1419,429;49,986;0;14156,317;13255,077;201,861;450,315;1434;47,565;3000;2000324311;7;237,046;123,833;124,25;0,705
17:45;0;122,738;30167,542;-273,17;31,767;0;2021,634;49,981;0;14172,26;13075,185;210,215;460,626;1647;49,29;3000;2000313667;7;235,897;124,813;125,243;0,741;1914,852;49,981;0;14113,472;13139,641;165,121;371,308;1649;38,776;3000;2000313669;7;236,626;125,14;125,486;0,77;1419,441;49,981;0;14156,568;13255,327;199,327;439,14;1434;46,925;3000;2000324311;7;237,009;124,963;125,393;0,7
18:00;0;68,075;30167,79;-273,17;30,366;0;2021,639;49,992;0;14172,511;13075,435;85,907;210,981;1647;19,972;3000;2000313667;7;235,954;123;123;0,742;1914,856;49,993;0;14113,723;13139,892;71,954;177,981;1649;16,676;3000;2000313669;7;236,472;125;125;0,767;1419,446;49,992;0;14156,816;13255,576;81,897;206,047;1434;19,075;3000;2000324311;7;236,991;121;122;0,699
18:15;0;49,398;30168,041;-273,17;29,104;0;2021,642;50,009;0;14172,76;13075,685;48,523;127,486;1647;11,168;3000;2000313667;6;236,047;123,065;123,065;0,739;1914,859;50,01;0;14113,972;13140,141;43,411;114,075;1649;9,991;3000;2000313669;7;236,673;124,654;124,701;0,771;1419,449;50,009;0;14157,067;13255,827;53,852;142,407;1434;12,463;3000;2000324311;7;236,981;121,222;122,213;0,708
18:30;0;36,794;30168,29;-273,17;27,931;0;2021,643;49,981;0;14173,01;13075,935;29,645;82,206;1647;6,664;3000;2000313667;7;235,673;121,121;121,121;0,755;1914,86;49,982;0;14114,222;13140,391;26,131;73,131;1649;5,86;3000;2000313669;7;236,439;121;121;0,789;1419,451;49,981;0;14157,318;13256,077;34,009;94,589;1434;7,813;3000;2000324311;7;236,953;121;121;0,708
18:45;0;40,897;30168,54;-273,17;27,346;0;2021,646;49,983;0;14173,26;13076,185;36,869;100,346;1647;8,364;3000;2000313667;7;235,654;121;121;0,75;1914,863;49,983;0;14114,472;13140,641;35,112;96,159;1649;7,981;3000;2000313669;7;235,991;121,056;121,187;0,776;1419,453;49,983;0;14157,568;13256,327;36,439;98,972;1434;8,262;3000;2000324311;7;236,785;121,206;121,206;0,718
19:00;0;27,701;30168,79;-273,17;26,623;0;2021,646;49,993;0;14173,51;13076,434;8,607;22,701;1647;1,738;3000;2000313667;7;235,654;120,991;121;0,772;1914,863;49,995;0;14114,724;13140,893;8,306;21,917;1649;1,667;3000;2000313669;7;235,972;120;121;0,81;1419,454;49,993;0;14157,817;13256,577;11,346;31,71;1434;2,411;3000;2000324311;7;236,617;121;121;0,725
19:15;0;20,614;30169,033;-273,17;25,941;0;2021,646;50,001;0;14173,753;13076,537;0,297;0;1647;0;3000;2000313667;3;235,01;115,911;316,109;0,794;1914,863;50,001;0;14114,965;13140,988;0,35;0;1649;0;3000;2000313669;3;235,58;116,23;324,74;0,841;1419,454;50,004;0;14158,046;13256,792;1,378;1,857;1434;0,133;3000;2000324311;3;235,888;118,694;141,449;0,739
19:30;0;10,393;30169,287;-273,17;25,351;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
