CSV-Export;Version: 1.01;Separator: Semicolon

;SENS0500;SENS0500;SENS0500;SENS0500;SENS0500;SENS0500;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50
06:15;0;1,457;30180,028;-273,17;18,056;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06:30;0;2;30180,277;-273,17;18,13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06:45;0;4,8;30180,525;-273,17;18,179;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:00;0;11,378;30180,774;-273,17;18,266;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:15;0;18,333;30181,022;-273,17;18,377;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:30;0;17,13;30181,276;-273,17;18,43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:45;0;10,841;30181,522;-273,17;18,514;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08:00;0;21,857;30181,771;-273,17;18,738;0;2021,646;49,994;0;14173,733;13076,537;0;0;1647;0;3000;2000313667;3;236,111;134;455;0;1914,863;42,866;0;14114,897;13140,988;0;0;1649;0;3000;2000313669;3;202,286;115,714;390;0;1419,454;49,994;0;14158,071;13256,792;0;0;1434;0;3000;2000324311;3;234,364;134,818;455;0
08:15;0;32,537;30182,021;-273,17;18,96;0;2021,646;49,989;0;14173,984;13076,537;0;0;1647;0;3000;2000313667;3;235,537;137,787;455;0;1914,863;49,988;0;14115,147;13140,988;0;0;1649;0;3000;2000313669;3;235,389;138,63;455;0;1419,454;49,989;0;14158,321;13256,792;0;0;1434;0;3000;2000324311;3;234,509;137,954;455;0
08:30;0;39,505;30182,272;-273,17;19,169;0;2021,646;49,963;0;14174,235;13076,537;0;0;1647;0;3000;2000313667;3;233,936;139,083;455;0;1914,863;49,963;0;14115,396;13140,988;0;0;1649;0;3000;2000313669;3;234,019;140,269;455;0;1419,454;49,963;0;14158,57;13256,792;0;0;1434;0;3000;2000324311;3;232,917;138,741;455;0
08:45;0;40,349;30182,522;-273,17;19,747;0;2021,646;49,967;0;14174,485;13076,537;0;0;1647;0;3000;2000313667;3;235,615;140,018;455;0;1914,863;49,967;0;14115,646;13140,988;0;0;1649;0;3000;2000313669;3;236,257;141,358;455;0;1419,454;49,968;0;14158,822;13256,792;0;0;1434;0;3000;2000324311;3;235,436;138,691;455;0
09:00;0;33,083;30182,771;-273,17;19,386;0;2021,646;49,975;0;14174,734;13076,537;0;0;1647;0;3000;2000313667;3;235,833;135,75;455;0;1914,863;49,976;0;14115,898;13140,988;0;0;1649;0;3000;2000313669;3;236,798;137,156;455;0;1419,454;49,975;0;14159,071;13256,792;0;0;1434;0;3000;2000324311;3;235,102;132,898;455;0
09:15;0;24,147;30183,021;-273,17;19,08;0;2021,646;49,986;0;14174,984;13076,537;0;0;1647;0;3000;2000313667;3;238,083;127,266;455;0;1914,863;49,987;0;14116,148;13140,988;0;0;1649;0;3000;2000313669;3;238,798;128,541;455;0;1419,454;49,987;0;14159,321;13256,792;0;0;1434;0;3000;2000324311;3;237,587;125,725;455;0
09:30;0;22,907;30183,271;-273,17;19,133;0;2021,646;49,976;0;14175,234;13076,537;0;0;1647;0;3000;2000313667;3;235,556;124,593;455;0;1914,863;49,976;0;14116,398;13140,988;0;0;1649;0;3000;2000313669;3;236,806;126,176;455;0;1419,454;49,977;0;14159,571;13256,792;0;0;1434;0;3000;2000324311;3;235,296;121,37;455;0
09:45;0;35,848;30183,522;-273,17;19,431;0;2021,646;49,987;0;14175,299;13076,537;0;0;1647;0;3000;2000313667;3;234,411;133,26;455;0;1914,863;49,988;0;14116,472;13140,988;0;0;1649;0;3000;2000313669;3;236,014;133,74;455;0;1419,454;49,988;0;14159,626;13256,792;0;0;1434;0;3000;2000324311;3;234,029;132,543;455;0
10:00;0;89;30183,772;-273,17;20,561;0;2021,65;49,974;0;14175,549;13076,639;74,074;163,046;1648;17,167;3000;2000313667;7;234,009;136,889;320,694;0,318;1914,867;49,974;0;14116,722;13141,095;74,046;169,972;1650;17,296;3000;2000313669;7;235,324;135,463;310,361;0,346;1419,458;49,974;0;14159,876;13256,906;78,028;177,926;1435;18,074;3000;2000324311;7;233,472;134,046;303,889;0,349
10:15;0;100,546;30184,021;-273,17;22,319;0;2021,658;49,979;0;14175,798;13076,888;135,306;299,12;1648;31,361;3000;2000313667;7;233,917;128,981;129,204;0,733;1914,875;49,976;0;14116,973;13141,347;137,615;316,954;1650;32,064;3000;2000313669;7;235,468;123,899;124,174;0,739;1419,466;49,979;0;14160,128;13257,157;127,239;300,596;1435;29,339;3000;2000324311;7;232,881;120,633;120,761;0,706
10:30;0;56,306;30184,272;-273,17;21,516;0;2021,661;49,981;0;14176,049;13077,139;59,611;146,352;1648;13,657;3000;2000313667;7;233,926;128;129;0,732;1914,879;49,978;0;14117,222;13141,596;62,009;156,103;1650;14,336;3000;2000313669;7;235,757;125;126;0,741;1419,469;49,979;0;14160,376;13257,406;55,43;145,271;1435;12,542;3000;2000324311;7;232,645;119;119;0,687
10:45;0;51,935;30184,522;-273,17;21,074;0;2021,664;49,988;0;14176,3;13077,39;47,824;116,343;1648;10,833;3000;2000313667;7;233,537;127,824;128,852;0,741;1914,882;49,986;0;14117,473;13141,847;50,639;126,963;1650;11,574;3000;2000313669;7;234,333;125,204;126,222;0,748;1419,472;49,988;0;14160,628;13257,657;48,407;125,852;1435;10,917;3000;2000324311;7;232,463;119,352;119,407;0,706
11:00;0;110,196;30184,772;-273,17;22,504;0;2021,673;49,985;0;14176,55;13077,64;151,477;341,523;1648;34,85;3000;2000313667;7;232,206;122,065;122,664;0,711;1914,891;49,984;0;14117,723;13142,097;148,439;338,495;1650;34,449;3000;2000313669;7;234,243;122,14;122,804;0,747;1419,481;49,985;0;14160,877;13257,907;152,187;341,551;1435;34,832;3000;2000324311;7;231;121,822;122,065;0,703
11:15;0;141,454;30185,021;-273,17;24,097;0;2021,685;49,98;0;14176,799;13077,889;199,639;423,546;1648;46,648;3000;2000313667;7;235,185;129,787;130,315;0,726;1914,903;49,978;0;14117,972;13142,346;202,926;433,065;1650;47,75;3000;2000313669;7;236,972;129,13;129,426;0,715;1419,493;49,979;0;14161,129;13258,158;197,211;415,982;1435;45,697;3000;2000324311;7;233,495;129,055;129,505;0,696
11:30;0;211,486;30185,27;-273,17;25,579;0;2021,704;49,984;0;14177,049;13078,139;316,963;670,804;1648;74,804;3000;2000313667;7;236,981;125,495;125,879;0,722;1914,922;49,982;0;14118,224;13142,598;326,454;660,037;1650;77,093;3000;2000313669;7;237,287;131,278;131,704;0,746;1419,511;49,984;0;14161,378;13258,408;307,009;633,065;1435;71,907;3000;2000324311;7;235,243;128,636;129,037;0,701
11:45;0;274,78;30185,522;-273,17;28,435;0;2021,729;49,976;0;14177,3;13078,39;426,853;868,092;1648;100,89;3000;2000313667;7;237,101;128,55;128,853;0,728;1914,948;49,973;0;14118,473;13142,847;431,296;862,981;1650;102,222;3000;2000313669;7;237,602;130,463;130,843;0,74;1419,535;49,975;0;14161,628;13258,657;408,074;828,028;1435;95,843;3000;2000324311;7;235,694;128,167;128,519;0,695
12:00;0;413,505;30185,77;-273,17;32,711;0;2021,767;49,981;0;14177,549;13078,64;649,551;1258,393;1648;153,14;3000;2000313667;7;236,168;131,888;132,271;0,717;1914,986;49,979;0;14118,722;13143,096;653,785;1258,673;1650;154,729;3000;2000313669;7;237,131;133,14;133,505;0,733;1419,571;49,981;0;14161,879;13258,908;611,991;1241,111;1435;143,528;3000;2000324311;7;234,963;125,574;125,926;0,696
12:15;0;171,935;30186,019;-273,17;28,73;0;2021,782;50,005;0;14177,799;13078,889;254,704;535,361;1648;59,824;3000;2000313667;7;236,231;128,241;128,63;0,729;1915,002;50,002;0;14118,974;13143,348;261,917;556,312;1650;61,844;3000;2000313669;7;237,523;127,183;127,615;0,746;1419,585;50,003;0;14162,129;13259,158;233,713;503,722;1435;54,741;3000;2000324311;7;236,046;125,898;126,287;0,703
12:30;0;105,444;30186,27;-273,17;24,199;0;2021,791;50,005;0;14178,049;13079,14;139,648;308,657;1648;32,778;3000;2000313667;7;236,63;129,667;129,806;0,735;1915,01;50,003;0;14119,222;13143,596;142,523;312,486;1650;33,692;3000;2000313669;7;238,271;131,879;132,084;0,757;1419,592;50,005;0;14162,376;13259,405;126,879;285,383;1435;29,673;3000;2000324311;7;235,654;128,738;128,85;0,694
12:45;0;33,239;30186,52;-273,17;19,973;0;2021,791;50,001;0;14178,301;13079,175;4,101;9,899;1648;0,917;3000;2000313667;3;233,954;131,211;415,459;0,763;1915,011;50,001;0;14119,474;13143,633;4,037;9,642;1650;0,917;3000;2000313669;3;235,954;132,706;410,688;0,795;1419,593;50,003;0;14162,628;13259,657;12,101;29,284;1435;2,578;3000;2000324311;7;233,128;126,257;129;0,712
13:00;0;76,85;30186,77;-273,17;18,963;0;2021,793;50,014;0;14178,549;13079,241;29,112;70,636;1649;6,738;3000;2000313667;7;235,374;141,15;367,729;0,765;1915,015;50,014;0;14119,722;13143,822;72,785;180,252;1651;17,075;3000;2000313669;7;237,112;127,776;199,495;0,768;1419,598;50,016;0;14162,879;13259,908;86,694;210,231;1435;19,917;3000;2000324311;7;233,861;124,037;124,102;0,69
13:15;0;99;30187,019;-273,17;19,555;0;2021,8;49,988;0;14178,8;13079,492;129,661;294,349;1649;30,037;3000;2000313667;7;233,945;125,945;126,541;0,728;1915,023;49,987;0;14119,975;13144,075;126,791;300,745;1651;29,582;3000;2000313669;7;235,673;121,527;121,718;0,743;1419,605;49,988;0;14163,13;13260,159;122,743;290,477;1435;28,367;3000;2000324311;7;233,239;121,119;121,339;0,692
13:30;0;85,075;30187,268;-273,17;19,751;0;2021,807;49,99;0;14179,051;13079,743;111,528;258,546;1649;25,833;3000;2000313667;7;234,269;125,87;126,62;0,726;1915,029;49,988;0;14120,224;13144,323;112,589;264,449;1651;26,196;3000;2000313669;7;235,729;124,178;124,299;0,732;1419,611;49,99;0;14163,378;13260,408;103,804;250,355;1435;23,86;3000;2000324311;7;233,028;121;121;0,699
13:45;0;112,275;30187,518;-273,17;20,771;0;2021,816;49,99;0;14179,302;13079,994;155,422;349,55;1649;36,138;3000;2000313667;7;235;124,991;125,349;0,734;1915,039;49,987;0;14120,475;13144,574;159,982;355,239;1651;37,358;3000;2000313669;7;235,532;126,651;127,055;0,755;1419,62;49,99;0;14163,629;13260,659;140,624;327,991;1435;32,505;3000;2000324311;7;233,633;121,009;121,193;0,698
14:00;0;155,269;30187,77;-273,17;21,229;0;2021,83;50,001;0;14179,551;13080,243;231,897;485;1649;54,028;3000;2000313667;7;234,308;129,14;129,505;0,722;1915,053;49,998;0;14120,724;13144,823;236,953;484,832;1651;55,514;3000;2000313669;7;235,514;132,551;132,935;0,754;1419,632;50,001;0;14163,878;13260,908;217,748;459,019;1435;50,607;3000;2000324311;7;233,916;128,794;129,187;0,687
14:15;0;101,343;30188,019;-273,17;20,939;0;2021,838;49,996;0;14179,801;13080,493;139,63;311,269;1649;32,426;3000;2000313667;7;234,222;127,398;127,611;0,729;1915,061;49,994;0;14120,976;13145,075;140,817;301,257;1651;32,826;3000;2000313669;7;235,303;133,624;133,817;0,761;1419,64;49,996;0;14164,13;13261,16;130,33;290,55;1435;30,156;3000;2000324311;7;233,606;128,073;128,798;0,702
14:30;0;71,944;30188,268;-273,17;19,868;0;2021,843;50,001;0;14180,051;13080,743;91,907;218,093;1649;21,241;3000;2000313667;7;233,991;126;126;0,736;1915,066;49,999;0;14121,224;13145,324;88,991;200,065;1651;20,533;3000;2000313669;7;234,589;134;134;0,739;1419,645;50;0;14164,381;13261,41;86,694;206,25;1435;19,917;3000;2000324311;7;233,444;126;127;0,714
14:45;0;76,194;30188,518;-273,17;19,942;0;2021,849;50;0;14180,301;13080,993;94,824;228,889;1649;21,917;3000;2000313667;7;234,306;123,574;123,981;0,734;1915,072;49,998;0;14121,474;13145,574;92,324;216,231;1651;21,333;3000;2000313669;7;234,565;128,639;128,694;0,74;1419,651;50;0;14164,631;13261,66;91,722;222,083;1435;21,093;3000;2000324311;7;233,815;123,269;123,778;0,716
15:00;0;75,861;30188,769;-273,17;20,035;0;2021,854;49,996;0;14180,552;13081,244;93,565;233,519;1649;21,63;3000;2000313667;7;235;119,046;120;0,744;1915,077;49,995;0;14121,724;13145,824;95,787;238,194;1651;22,296;3000;2000313669;7;235,296;120;120;0,759;1419,656;49,996;0;14164,881;13261,911;87,954;218,537;1435;20,213;3000;2000324311;7;233,917;120;120;0,713
15:15;0;85,417;30189,017;-273,17;20,081;0;2021,861;49,99;0;14180,801;13081,493;111,676;269,843;1649;25,88;3000;2000313667;7;235,019;119,769;120,454;0,753;1915,084;49,989;0;14121,976;13146,076;114,248;273,275;1651;26,651;3000;2000313669;7;235,67;121,266;121,413;0,753;1419,662;49,989;0;14165,131;13262,16;104,907;251,907;1435;24,333;3000;2000324311;7;235;121,667;121,898;0,716
15:30;0;109,602;30189,268;-273,17;20,88;0;2021,87;50,002;0;14181,052;13081,744;155,222;347,083;1649;36,222;3000;2000313667;7;235,407;126,333;126,639;0,744;1915,093;50,001;0;14122,225;13146,325;158,682;353,776;1651;37,196;3000;2000313669;7;236,822;126,804;127,168;0,753;1419,671;50,002;0;14165,382;13262,411;144,722;323,241;1435;33,796;3000;2000324311;7;236,074;127,574;127,954;0,704
15:45;0;124,074;30189,517;-273,17;21,407;0;2021,881;49,995;0;14181,303;13081,995;181,046;400,018;1649;42,587;3000;2000313667;7;236,798;126,55;126,936;0,745;1915,104;49,993;0;14122,476;13146,575;180;395,743;1651;42,486;3000;2000313669;7;237,743;127,817;128,193;0,749;1419,682;49,995;0;14165,631;13262,66;180,519;390,102;1435;42,481;3000;2000324311;7;237,287;129,648;130;0,709
16:00;0;121,037;30189,768;-273,17;21,944;0;2021,891;49,992;0;14181,553;13082,245;170,869;391,14;1649;40,318;3000;2000313667;7;237,85;123,159;123,505;0,741;1915,115;49,991;0;14122,726;13146,825;176,196;387,215;1651;41,645;3000;2000313669;7;238,523;128,196;128,626;0,758;1419,692;49,992;0;14165,883;13262,912;170,593;370,796;1435;40,25;3000;2000324311;7;238,019;129,944;130,352;0,706
16:15;0;99,343;30190,018;-273,17;22,359;0;2021,899;49,993;0;14181,803;13082,495;130,231;293,907;1649;30,731;3000;2000313667;7;238,407;129,389;129,583;0,734;1915,123;49,991;0;14122,975;13147,075;132,546;292,537;1651;31,315;3000;2000313669;7;238,769;132,167;132,731;0,754;1419,699;49,992;0;14166,132;13263,162;119,667;268,278;1435;28,213;3000;2000324311;7;238,657;131,222;131,917;0,696
16:30;0;45,932;30190,268;-273,17;21,093;0;2021,9;49,245;0;14181,945;13082,576;35,149;85,254;1649;8,239;3000;2000313667;3;234,254;127,09;281,239;0,456;1915,124;49,99;0;14123,118;13147,159;37,076;84,515;1651;8,591;3000;2000313669;3;237,985;132,561;283,242;0,474;1419,7;49,991;0;14166,265;13263,23;25,154;58,631;1435;5,846;3000;2000324311;3;238,154;132,446;276,662;0,43
16:45;0;73,211;30190,519;-273,17;19,506;0;2021,903;49,978;0;14182,196;13082,711;53,294;131,734;1650;12,514;3000;2000313667;7;238,11;133,358;275,046;0,415;1915,127;49,979;0;14123,369;13147,325;64,936;159,367;1652;15,248;3000;2000313669;7;238,817;130,881;232,532;0,521;1419,703;49,978;0;14166,514;13263,381;56,759;140,537;1436;13,259;3000;2000324311;7;237,259;131,769;251,389;0,457
17:00;0;64,083;30190,769;-273,17;20,053;0;2021,907;49,997;0;14182,446;13082,962;74,37;186,898;1650;17,241;3000;2000313667;7;236,935;121;122;0,73;1915,132;49,997;0;14123,619;13147,575;76,259;190,833;1652;17,796;3000;2000313669;7;238,028;122;122;0,751;1419,707;49,995;0;14166,764;13263,631;69,037;176,231;1436;16,13;3000;2000324311;7;237,685;121;121;0,703
17:15;0;36,796;30191,019;-273,17;19,601;0;2021,909;50,005;0;14182,696;13083,212;30,065;82,37;1650;6,769;3000;2000313667;7;236,889;120,713;121,231;0,746;1915,134;50,006;0;14123,87;13147,825;32,361;88,602;1652;7,389;3000;2000313669;7;237,5;121,639;121,685;0,758;1419,709;50,004;0;14167,014;13263,881;24,907;68,556;1436;5,556;3000;2000324311;7;236,676;121,259;121,296;0,72
17:30;0;44,841;30191,267;-273,17;19,093;0;2021,911;49,993;0;14182,947;13083,463;42,157;113,861;1650;9,63;3000;2000313667;7;236,639;120;120;0,745;1915,137;49,993;0;14124,12;13148,076;44,676;119,352;1652;10,222;3000;2000313669;7;237,296;121;121;0,754;1419,711;49,991;0;14167,265;13264,132;35,954;98,019;1436;8,213;3000;2000324311;7;236,917;121;121;0,706
17:45;0;31,093;30191,516;-273,17;18,324;0;2021,912;50,002;0;14183,195;13083,71;16,336;45,533;1650;3,551;3000;2000313667;7;236,832;120,692;120,701;0,749;1915,138;50,004;0;14124,371;13148,326;17,954;50,685;1652;3,981;3000;2000313669;7;236,611;121,194;121,204;0,768;1419,712;50,002;0;14167,515;13264,382;13,306;37,343;1436;2,898;3000;2000324311;7;237,056;121,13;121,185;0,724
18:00;0;25,546;30191,767;-273,17;17,808;0;2021,913;49,997;0;14183,446;13083,962;3,157;6,546;1650;0,491;3000;2000313667;7;236,046;121;121;0,762;1915,138;49,996;0;14124,62;13148,575;4,589;10,29;1652;0,757;3000;2000313669;7;236,794;121;121;0,781;1419,712;49,995;0;14167,767;13264,634;3,185;6,731;1436;0,509;3000;2000324311;7;236,694;121;121;0,743
18:15;0;41,991;30192,016;-273,17;17,503;0;2021,915;50,002;0;14183,697;13084,213;39,954;107,807;1650;9,083;3000;2000313667;7;236,431;121,248;121,303;0,733;1915,14;50,002;0;14124,871;13148,826;39,239;106,982;1652;9,009;3000;2000313669;7;237,532;121,294;121,349;0,757;1419,715;50,002;0;14168,015;13264,882;42,426;115,083;1436;9,796;3000;2000324311;7;237,481;121,389;121,426;0,716
18:30;0;45,692;30192,265;-273,17;17,871;0;2021,918;49,986;0;14183,945;13084,461;47,755;127,142;1650;10,934;3000;2000313667;7;236,113;121;121;0,739;1915,143;49,986;0;14125,121;13149,076;48,047;128,654;1652;11,084;3000;2000313669;7;237,664;121;121;0,745;1419,717;49,986;0;14168,265;13265,132;45,439;122,187;1436;10,458;3000;2000324311;7;237,224;121;121;0,714
18:45;0;32,339;30192,516;-273,17;18,152;0;2021,919;49,984;0;14184,196;13084,712;22,147;61,266;1650;4,89;3000;2000313667;7;236,101;120,679;120,725;0,765;1915,145;49,984;0;14125,369;13149,325;23,565;66,898;1652;5,352;3000;2000313669;7;237,185;121,157;121,185;0,769;1419,718;49,983;0;14168,516;13265,383;16,789;46,22;1436;3,661;3000;2000324311;7;236,927;121,248;121,257;0,723
19:00;0;21,533;30192,765;-273,17;18,009;0;2021,919;50;0;14184,445;13084,818;1,935;4,626;1650;0,336;3000;2000313667;3;236,935;122,738;317,243;0,75;1915,145;49,999;0;14125,621;13149,447;2,759;7,407;1652;0,546;3000;2000313669;3;237,222;123,944;297,278;0,779;1419,718;49,998;0;14168,765;13265,481;0,71;0,916;1436;0,065;3000;2000324311;3;236,953;120,458;330,14;0,736
19:15;0;16,277;30193,004;-273,17;17,682;0;2021,919;50,022;0;14184,618;13084,818;0;0;1650;0;3000;2000313667;3;235,017;113,35;455;0,732;1915,145;50,022;0;14125,798;13149,447;0;0;1652;0;3000;2000313669;3;235,867;116,633;455;0,788;1419,718;50,024;0;14168,884;13265,481;0;0;1436;0;3000;2000324311;3;235,569;104,059;455;0,728
19:30;0;8,811;30193,262;-273,17;17,346;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19:45;0;6,277;30193,515;-273,17;17,264;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20:00;0;2,457;30193,764;-273,17;17,171;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20:15;0;1,717;30194,01;-273,17;16,991;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20:30;0;1,809;30194,265;-273,17;16,881;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20:45;0;1,804;30194,512;-273,17;16,845;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21:00;0;1,913;30194,761;-273,17;16,802;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21:15;0;1,766;30195,013;-273,17;16,734;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21:30;0;1,587;30195,262;-273,17;16,693;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21:45;0;1,696;30195,509;-273,17;16,663;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22:00;0;1,915;30195,763;-273,17;16,426;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
